,Titre comment,Date de réponse,Reponse ou non,Liste peronnes,Nombre d'étoile
2324,Site a fuir des escrocs et incapable,23 octobre 2021,True,Showroomprive.com,1
2325,Dernière fois que je commande sur le site showroomprivee,22 octobre 2021,True,Showroomprive.com,1
2326,ATTENTION!!! Un site à fuir+++,21 octobre 2021,True,Showroomprive.com,1
2327,Arnaque,20 octobre 2021,True,Showroomprive.com,1
2328,Tapis reçu absolument pas d’équerre je…,20 octobre 2021,True,Showroomprive.com,1
2329,3 ème Requêtes,20 octobre 2021,True,Showroomprive.com,1
2330,Mécontente,19 octobre 2021,True,Showroomprive.com,2
2331,Showroom du foutage de G.....,19 octobre 2021,True,Showroomprive.com,1
2332,Pas sérieux,08 octobre 2021,True,Showroomprive.com,2
2333,1ere fois que je mets un avis négatifs…,18 octobre 2021,True,Showroomprive.com,1
2334,"Service client déplorable, fuyer ! Allez chez Veepee ou Zalando privé",16 octobre 2021,True,Showroomprive.com,1
2335,2 commandes expédiées partiellement,15 octobre 2021,True,Showroomprive.com,1
2336,Prix attractifs / Pratiques douteuses,15 octobre 2021,True,Showroomprive.com,2
2337,Première commande et je viens de…,14 octobre 2021,True,Showroomprive.com,1
2338,J'ai déjà exprimé mon mécontentement…,14 octobre 2021,True,Showroomprive.com,1
2339,Qu'elle arnaque se site ..,14 octobre 2021,True,Showroomprive.com,1
2340,J'aimerai être remboursée sans avoir à…,13 octobre 2021,True,Showroomprive.com,1
2341,1ere commande et aucune trace du…,28 septembre 2021,True,Showroomprive.com,1
2342,Retour Point Relais Impossible à Paris,12 octobre 2021,True,Showroomprive.com,1
2343,Déçue et encore déçue,12 octobre 2021,True,Showroomprive.com,2
2344,2ème échec,12 octobre 2021,True,Showroomprive.com,1
2345,Cliente depuis des années chez Showroom…,12 octobre 2021,True,Showroomprive.com,1
2346,Commande jamais reçu,10 octobre 2021,True,Showroomprive.com,1
2347,"Showroom, à fuir!",10 octobre 2021,True,Showroomprive.com,1
2348,Je suis très déçue ..,09 octobre 2021,True,Showroomprive.com,1
2349,Si je pouvais mettre 0,09 octobre 2021,True,Showroomprive.com,1
2350,"Une leçon qui couté 2621,49€",09 octobre 2021,True,Showroomprive.com,1
2351,Par deux fois mes commandes n'arrivent…,08 octobre 2021,True,Showroomprive.com,1
2352,Plus jamais plus jamais,08 octobre 2021,True,Showroomprive.com,1
2353,J’ai commandé une valise cabine…,07 octobre 2021,True,Showroomprive.com,2
2354,des incompétents qui ne connaissent…,07 octobre 2021,True,Showroomprive.com,1
2355,À bannir,05 octobre 2021,True,Showroomprive.com,1
2356,Honteux,05 octobre 2021,True,Showroomprive.com,1
2357,Extremement deçu du service apres vente…,12 juillet 2021,True,Showroomprive.com,1
2358,Ils sont nul catasteophique tous mes…,25 septembre 2021,True,Showroomprive.com,1
2359,Voyage COVID,04 octobre 2021,True,Showroomprive.com,1
2360,Au jour d aujourd hui je n ai eu aucun…,03 octobre 2021,True,Showroomprive.com,1
2361,Une catastrophe.,02 octobre 2021,True,Showroomprive.com,1
2362,Descriptif erroné,02 octobre 2021,True,Showroomprive.com,1
2363,Commande jamais respectée,02 octobre 2021,True,Showroomprive.com,1
2364,Tres mauvaise expérience,01 octobre 2021,True,Showroomprive.com,1
2365,Cendrillon,30 septembre 2021,True,Showroomprive.com,1
2366,Vraiment très déçu.,28 septembre 2021,True,Showroomprive.com,1
2367,Achat de coupons cheerz,27 septembre 2021,True,Showroomprive.com,1
2368,Je mets aujourd'hui une étoile en…,26 septembre 2021,True,Showroomprive.com,1
2369,A fuir !!!,25 septembre 2021,True,Showroomprive.com,1
2370,Si je pouvais je ne mettrai aucune…,25 septembre 2021,True,Showroomprive.com,1
2371,mauvaise info sur les tailles indiquées,25 septembre 2021,True,Showroomprive.com,1
2372,L offre est alléchante MAIS…,24 septembre 2021,True,Showroomprive.com,2
2373,Erreur de leur part mais aucune vérification possible,22 septembre 2021,True,Showroomprive.com,1
2374,Pour la deuxième commande consécutive…,22 septembre 2021,True,Showroomprive.com,1
2375,Livraison,22 septembre 2021,True,Showroomprive.com,2
2376,Fausse réduction,21 septembre 2021,True,Showroomprive.com,1
2377,A fuir,01 septembre 2021,True,Showroomprive.com,1
2378,Service clients incompétent !,20 septembre 2021,True,Showroomprive.com,1
2379,article manquant et vente annulée,18 septembre 2021,True,Showroomprive.com,1
2380,C'est une honte totale!,17 septembre 2021,True,Showroomprive.com,1
2381,service client Äne,17 septembre 2021,True,Showroomprive.com,1
2382,Service retour scandaleux!!,17 septembre 2021,True,Showroomprive.com,1
2383,Commande non annulable,16 septembre 2021,True,Showroomprive.com,1
2384,De la contrefaçon pour la lingerie des…,16 septembre 2021,True,Showroomprive.com,1
2385,Comme toujours la livraison ne respecte…,15 septembre 2021,True,Showroomprive.com,1
2386,AVOIR,15 septembre 2021,True,Showroomprive.com,1
2387,Honteux,31 août 2021,True,Showroomprive.com,1
2388,zero a fuir ! …,14 septembre 2021,True,Showroomprive.com,1
2389,J’ai acheter un iPhone 8 reconditione…,10 septembre 2021,True,Showroomprive.com,1
2390,Article défectueux,25 août 2021,True,Showroomprive.com,1
2391,iPhone défectueux et pas de remboursement,09 juillet 2021,True,Showroomprive.com,1
2392,C'est le pire service client que j'ai…,09 septembre 2021,True,Showroomprive.com,1
2393,j'ai acheté un sèche serviette,06 août 2021,True,Showroomprive.com,1
2394,J’ai acheté une montre Balmain jamais…,08 septembre 2021,True,Showroomprive.com,1
2395,Que des déceptions sur déceptions,08 septembre 2021,True,Showroomprive.com,1
2396,Cliente habituée de Showroom Étant pourtant une bonne cliente de ce…,08 septembre 2021,True,Showroomprive.com,1
2397,Valise déjà cassée en 2 jours.,07 septembre 2021,True,Showroomprive.com,1
2398,j'ai acheté un séjour d'une semaine…,08 septembre 2021,True,Showroomprive.com,1
2399,Manteau déjà porté !,08 septembre 2021,True,Showroomprive.com,1
2400,Bonjour,07 septembre 2021,True,Showroomprive.com,1
2401,commande DeFacto de très mauvaise qualité !,04 septembre 2021,True,Showroomprive.com,2
2402,Achat lampadaire judo 119e,04 septembre 2021,True,Showroomprive.com,2
2403,Je n'achèterai plus jamais chez…,04 septembre 2021,True,Showroomprive.com,1
2404,Bonjour,04 septembre 2021,True,Showroomprive.com,1
2405,incompétents,02 septembre 2021,True,Showroomprive.com,1
2406,Obligé de mettre une étoile…,01 septembre 2021,True,Showroomprive.com,1
2407,FUYEZ !!!!!!,17 août 2021,True,Showroomprive.com,1
2408,Attente du colis de 2 mois,31 août 2021,True,Showroomprive.com,1
2409,Frais de retour inadmissible,31 août 2021,True,Showroomprive.com,1
2410,Retour trop compliqué,31 août 2021,True,Showroomprive.com,1
2411,Enseigne à fuir,30 août 2021,True,Showroomprive.com,1
2412,Meuble de qualité médiocre,02 juillet 2021,True,Showroomprive.com,1
2413,Canapé Bobochic,27 février 2021,True,Showroomprive.com,1
2414,A fuir absolument !!!,25 août 2021,True,Showroomprive.com,1
2415,C'est une honte..,25 août 2021,True,Showroomprive.com,1
2416,SAV incompétent inexistant décourageant,24 août 2021,True,Showroomprive.com,1
2417,Allez sur VEEPEE,24 août 2021,True,Showroomprive.com,1
2418,Achat d'une guitare classique pour…,24 août 2021,True,Showroomprive.com,1
2419,Des nuls,18 août 2021,True,Showroomprive.com,1
2420,Location vacance,31 juillet 2021,True,Showroomprive.com,1
2421,A FUIR !,23 août 2021,True,Showroomprive.com,1
2422,"Ce site c’est vraiment de l’arnaque,",23 août 2021,True,Showroomprive.com,1
2423,Discrimination au handicap - SAV infecte - Mauvaise commande envoyée,23 août 2021,True,Showroomprive.com,1
2424,Nul...,22 août 2021,True,Showroomprive.com,1
2425,Commande non conforme 2 articles…,15 août 2021,True,Showroomprive.com,1
2426,que des problèmes avec showroom,20 août 2021,True,Showroomprive.com,1
2427,Pas de dossier !,14 août 2021,True,Showroomprive.com,1
2428,J'en ai assez de showroom,19 août 2021,True,Showroomprive.com,1
2429,Commande reçue tout va bien et puis…,19 août 2021,True,Showroomprive.com,2
2430,Commande expédiée le 30 juillet et…,19 août 2021,True,Showroomprive.com,2
2431,J’ai commandé deux panneaux en acier…,19 août 2021,True,Showroomprive.com,1
2432,Erreur de la part de showroom et le client paye les pots cassés !,18 août 2021,True,Showroomprive.com,2
2433,Je n'ai plus confiance.,18 août 2021,True,Showroomprive.com,1
2434,Commande reçue non conforme (inversée…,17 août 2021,True,Showroomprive.com,1
2435,1re expérience je commande 2 poufs (un…,17 août 2021,True,Showroomprive.com,1
2436,Service client inexistant et incompétant,17 août 2021,True,Showroomprive.com,1
2437,Vendeur à fuir,21 juillet 2021,True,Showroomprive.com,1
2438,Tentative d'arnaque …,17 août 2021,True,Showroomprive.com,1
2439,Je n'ais jamais reçut mon parfum et je…,03 août 2021,True,Showroomprive.com,1
2440,Refus remboursement annulation suite décès,16 août 2021,True,Showroomprive.com,1
2441,À FUIR,11 août 2021,True,Showroomprive.com,1
2442,Je vous déconseille vivement se site…,15 août 2021,True,Showroomprive.com,1
2443,Apres l'achat d'une montre pour un…,14 août 2021,True,Showroomprive.com,1
2444,Plusieurs mauvaises experiences.,13 août 2021,True,Showroomprive.com,1
2445,Une honte !,13 août 2021,True,Showroomprive.com,1
2446,Nul nul nul commande d’un iPhone qui…,13 août 2021,True,Showroomprive.com,1
2447,Très bonne cliente de shoroom depuis…,11 août 2021,True,Showroomprive.com,1
2448,Non remboursée d'un colis refusé,11 août 2021,True,Showroomprive.com,1
2449,"tres mauvais service , à éviter!",22 juillet 2021,True,Showroomprive.com,1
2450,Bonjour,10 août 2021,True,Showroomprive.com,1
2451,Déçue,09 août 2021,True,Showroomprive.com,1
2452,Plusieurs commandes passées,09 août 2021,True,Showroomprive.com,1
2453,J'ai voulu acheter un produit bien…,09 août 2021,True,Showroomprive.com,1
2454,Ne commandez pas sur ce site je vous…,09 août 2021,True,Showroomprive.com,1
2455,Commandé un article en lin mais c’est du polyester,09 août 2021,True,Showroomprive.com,1
2456,Plusieurs déceptions suite à commandes…,09 août 2021,True,Showroomprive.com,1
2457,Suite à notre achat effectué le 14 juin…,08 août 2021,True,Showroomprive.com,1
2458,Une qualité qui baisse d'année en année,08 août 2021,True,Showroomprive.com,1
2459,commande non conforme,07 août 2021,True,Showroomprive.com,1
2460,Ne surtout pas commander sur ce site!,07 août 2021,True,Showroomprive.com,1
2461,A fuir,06 août 2021,True,Showroomprive.com,1
2462,"ATTENTION ! des manipulateurs, à fuir",06 août 2021,True,Showroomprive.com,1
2463,Je ne recommande pas du tout ce site,06 août 2021,True,Showroomprive.com,1
2464,COMMANDE EN DOUBLON PERSONNE POUR ANNULER,05 août 2021,True,Showroomprive.com,2
2465,ZÉRO pointé !,04 août 2021,True,Showroomprive.com,1
2466,Bonjour jai deja commander en pensant…,04 août 2021,True,Showroomprive.com,2
2467,Plus de doutes Showroomprivé.com vend de la contrefaçon,23 juillet 2021,True,Showroomprive.com,1
2468,Service client d'une incompétence…,03 août 2021,True,Showroomprive.com,1
2469,Erreur de leur part et frais,03 août 2021,True,Showroomprive.com,1
2470,VACANCES ANNULEES,26 juin 2021,True,Showroomprive.com,1
2471,J'ai acheté récemment une paire de…,26 juillet 2021,True,Showroomprive.com,1
2472,J’ai commandé un bijoux en or (prix…,02 août 2021,True,Showroomprive.com,1
2473,Encore déçu de showroom !,01 août 2021,True,Showroomprive.com,1
2474,Tromperie sur les prix,16 juillet 2021,True,Showroomprive.com,1
2475,Vaisselle gros défauts,31 juillet 2021,True,Showroomprive.com,1
2476,Quelle déception,31 juillet 2021,True,Showroomprive.com,1
2477,COLI NON LIVRE,31 juillet 2021,True,Showroomprive.com,1
2478,Showroomprive et Lagoona à fuir,30 juillet 2021,True,Showroomprive.com,1
2479,"Salut à tous,",28 juillet 2021,True,Showroomprive.com,1
2480,Déception.,28 juillet 2021,True,Showroomprive.com,1
2481,Veepee en pire,27 juillet 2021,True,Showroomprive.com,1
2482,Qualité dégradée depuis un an. A fuire,27 juillet 2021,True,Showroomprive.com,1
2483,Service client inutile,27 juillet 2021,True,Showroomprive.com,1
2484,Service Client de Showroomprivée pas à la hauteur!,27 juillet 2021,True,Showroomprive.com,1
2485,Une sacrée arnaque !!,26 juillet 2021,True,Showroomprive.com,1
2486,Grosse arnaque ! Très choquée et déçue,26 juillet 2021,True,Showroomprive.com,1
2487,Attention grosse arnaque,17 juillet 2021,True,Showroomprive.com,1
2488,Encore une commande (outlet) sois…,23 juillet 2021,True,Showroomprive.com,1
2489,Service client transparent Problème sur…,23 juillet 2021,True,Showroomprive.com,1
2490,J'ai commandé un téléphone sur le site,23 juillet 2021,True,Showroomprive.com,1
2491,Âpres énormément de grosse commande car…,22 juillet 2021,True,Showroomprive.com,1
2492,on vous envoi le mauvais article et on…,22 juillet 2021,True,Showroomprive.com,1
2493,des doutes et insatisfaction,22 juillet 2021,True,Showroomprive.com,2
2494,COMMANDE N° 233807631,21 juillet 2021,True,Showroomprive.com,1
2495,Nous avons commandé un canapé qui est…,21 juillet 2021,True,Showroomprive.com,1
2496,j'en suis à mon 3ème avis négatif sur…,21 juillet 2021,True,Showroomprive.com,1
2497,J'ai déjà commandé à plusieurs reprise…,20 juillet 2021,True,Showroomprive.com,1
2498,J'ai commandé à deux reprises sur le…,20 juillet 2021,True,Showroomprive.com,1
2499,A SAVOIR AVANT UN RETOUR,19 juillet 2021,True,Showroomprive.com,1
2500,Problème livraison et retour,19 juillet 2021,True,Showroomprive.com,1
2501,Effectivement je partage vos différents…,19 juillet 2021,True,Showroomprive.com,2
2502,Dernière commande chez Showroomprive,17 juillet 2021,True,Showroomprive.com,1
2503,De pire en pire,17 juillet 2021,True,Showroomprive.com,1
2504,je suis très en colère après une…,16 juillet 2021,True,Showroomprive.com,1
2505,C est la 1er fois commande aussi c est…,16 juillet 2021,True,Showroomprive.com,1
2506,Frais de retour EXCESSIFS!,16 juillet 2021,True,Showroomprive.com,1
2507,Un site de voleurs,15 juillet 2021,True,Showroomprive.com,1
2508,sens de l'humour SHOWROOMPRIVE,21 juin 2021,True,Showroomprive.com,1
2509,décevant !!,13 juillet 2021,True,Showroomprive.com,1
2510,Commande MacBook Pro le 7 juin depuis…,12 juillet 2021,True,Showroomprive.com,1
2511,SUITE DE LA MAUVAISE EXPÉRIENCE,26 juin 2021,True,Showroomprive.com,1
2512,"INDIGNE, A FUIR ABSOLUMENT",12 juillet 2021,True,Showroomprive.com,1
2513,Cette société devrait être condamnée…,12 juillet 2021,True,Showroomprive.com,1
2514,Mes avis n'ont que le désir d'informer…,10 juillet 2021,True,Showroomprive.com,1
2515,Showroomprivé à fuir.....,10 juillet 2021,True,Showroomprive.com,1
2516,Bonjour n honore pas les commandes,10 juillet 2021,True,Showroomprive.com,1
2517,J’ai l’impression de me faire arnaquer,09 juillet 2021,True,Showroomprive.com,2
2518,SAV nul,09 juillet 2021,True,Showroomprive.com,1
2519,A fuir vraiment j ai passé une commande…,09 juillet 2021,True,Showroomprive.com,1
2520,pas de consideration client et incomptence,08 juillet 2021,True,Showroomprive.com,1
2521,HONTEUX!!!,07 juillet 2021,True,Showroomprive.com,1
2522,Mauvais service client,07 juillet 2021,True,Showroomprive.com,1
2523,J'ai retourné un article dont les frais…,23 mars 2021,True,Showroomprive.com,1
2524,VOLEURS/ A suivre….,06 juillet 2021,True,Showroomprive.com,2
2525,De l'arnaque,06 juillet 2021,True,Showroomprive.com,1
2526,J’ai utilisé un bon d’achat de 40 €…,06 juillet 2021,True,Showroomprive.com,1
2527,Jamais showroom,05 juillet 2021,True,Showroomprive.com,1
2528,PRUDENCE :Pas de garantie sur produits achetés sur showroomprivé …,05 juillet 2021,True,Showroomprive.com,1
2529,Extrêmement déçue par Showroomprive,04 juillet 2021,True,Showroomprive.com,1
2530,Décevant,04 juillet 2021,True,Showroomprive.com,1
2531,Colis jamais reçu (colissimo),03 février 2021,True,Showroomprive.com,1
2532,Achat d’un collier de perles de…,03 juillet 2021,True,Showroomprive.com,1
2533,NE RESERVEZ PAS DE VOYAGES CHEZ…,03 juillet 2021,True,Showroomprive.com,1
2534,SAV désagréable qui se moque des client…,03 juillet 2021,True,Showroomprive.com,1
2535,FUYEZ !! ESCROCS !!!,01 juillet 2021,True,Showroomprive.com,1
2536,Article manquant et toujours pas de remboursement.,27 juin 2021,True,Showroomprive.com,1
2537,"Suite de mes déboires : commande à moitié livrée mais intégralement encaissée, refus de remboursement",12 juin 2021,True,Showroomprive.com,1
2538,Site et service défectueux,14 juin 2021,True,Showroomprive.com,1
2539,Trop déçu c’est des arnaques j’ai pas…,30 juin 2021,True,Showroomprive.com,1
2540,commande arrivée incomplète refus de rembourser,29 juin 2021,True,Showroomprive.com,1
2541,J'ai renvoyé un article depuis plus de…,29 juin 2021,True,Showroomprive.com,1
2542,Fuyez Showroomprive !!!!!,29 juin 2021,True,Showroomprive.com,1
2543,Livraison et rembousement à revoir,10 juin 2021,True,Showroomprive.com,1
2544,VENTE LACOSTE a fuir j’ai passé…,28 juin 2021,True,Showroomprive.com,1
2545,Renseignements désagréables,28 juin 2021,True,Showroomprive.com,1
2546,Commande en retard d'une semaine (le 18…,28 juin 2021,True,Showroomprive.com,1
2547,Ne commandez jamais sur show-room privé…,28 juin 2021,True,Showroomprive.com,1
2548,Voleurs!!!!,27 juin 2021,True,Showroomprive.com,1
2549,Délai d’expédition très long,26 juin 2021,True,Showroomprive.com,1
2550,A EVITER,25 juin 2021,True,Showroomprive.com,1
2551,Délais de livraison pas respecté pas le…,25 juin 2021,True,Showroomprive.com,1
2552,Des arnaqueurs!!,25 juin 2021,True,Showroomprive.com,1
2553,J’ai commandé une sirène sois disant…,24 juin 2021,True,Showroomprive.com,1
2554,Showroomprivé arnaque,15 juin 2021,True,Showroomprive.com,1
2555,Fuyez ce site !,24 juin 2021,True,Showroomprive.com,1
2556,Déçu,24 juin 2021,True,Showroomprive.com,1
2557,raz le bol d'attendre des commandes qui…,24 juin 2021,True,Showroomprive.com,1
2558,Une entreprise sourde,24 juin 2021,True,Showroomprive.com,1
2559,Commande effectuée sur le site de…,23 juin 2021,True,Showroomprive.com,1
2560,"Ne répond pas aux mails de réclamations, commandes incomplètes mais intégralement débitées",23 juin 2021,True,Showroomprive.com,1
2561,Store banne différent de la photo présentée et présentant de nombreux défauts,23 juin 2021,True,Showroomprive.com,1
2562,Mauvais article envoyé !,23 juin 2021,True,Showroomprive.com,1
